image_name,steering_angle
frame_2024-12-15_12-46-37_angle_120.jpg,120
frame_2024-12-15_12-45-19_angle_150_aug_19.jpg,150
frame_2024-12-15_12-55-49_angle_30_aug_258.jpg,30
frame_2024-12-15_13-02-00_angle_90.jpg,90
frame_2024-12-15_12-56-25_angle_30_aug_233.jpg,30
frame_2024-12-15_12-28-36_angle_30_aug_84.jpg,30
frame_2024-12-15_12-31-04_angle_60.jpg,60
frame_2024-12-15_10-50-42_angle_30_aug_103.jpg,30
frame_2024-12-15_13-07-29_angle_120.jpg,120
frame_2024-12-15_12-42-41_angle_60.jpg,60
frame_2024-12-15_14-42-53_angle_120.jpg,120
frame_2024-12-15_12-51-32_angle_150_aug_4.jpg,150
frame_2024-12-15_10-50-10_angle_30_aug_293.jpg,30
frame_2024-12-15_12-32-57_angle_120.jpg,120
frame_2024-12-15_12-26-00_angle_60_aug_39.jpg,60
frame_2024-12-15_13-06-31_angle_90.jpg,90
frame_2024-12-15_12-32-43_angle_90.jpg,90
frame_2024-12-15_12-30-33_angle_120.jpg,120
frame_2024-12-15_12-25-25_angle_60_aug_46.jpg,60
frame_2024-12-15_12-40-27_angle_150_aug_52.jpg,150
frame_2024-12-15_10-48-38_angle_30_aug_29.jpg,30
frame_2024-12-15_12-32-03_angle_120.jpg,120
frame_2024-12-15_12-29-22_angle_120.jpg,120
frame_2024-12-15_12-43-22_angle_120.jpg,120
frame_2024-12-15_12-55-49_angle_30_aug_353.jpg,30
frame_2024-12-15_12-46-25_angle_150_aug_13.jpg,150
frame_2024-12-15_13-08-32_angle_60.jpg,60
frame_2024-12-15_12-40-33_angle_120.jpg,120
frame_2024-12-15_12-34-11_angle_60.jpg,60
frame_2024-12-15_10-50-44_angle_90.jpg,90
frame_2024-12-15_12-25-33_angle_120.jpg,120
frame_2024-12-15_10-48-51_angle_30.jpg,30
frame_2024-12-15_12-28-14_angle_90.jpg,90
frame_2024-12-15_12-44-02_angle_150_aug_34.jpg,150
frame_2024-12-15_10-49-49_angle_30_aug_297.jpg,30
frame_2024-12-15_12-40-46_angle_120.jpg,120
frame_2024-12-15_10-50-46_angle_90.jpg,90
frame_2024-12-15_10-49-28_angle_30_aug_396.jpg,30
frame_2024-12-15_13-09-49_angle_120.jpg,120
frame_2024-12-15_12-27-53_angle_90.jpg,90
frame_2024-12-15_10-49-40_angle_120.jpg,120
frame_2024-12-15_12-46-03_angle_120.jpg,120
frame_2024-12-15_10-51-16_angle_30_aug_95.jpg,30
frame_2024-12-15_13-22-30_angle_90.jpg,90
frame_2024-12-15_12-33-24_angle_150_aug_64.jpg,150
frame_2024-12-15_14-40-12_angle_120.jpg,120
frame_2024-12-15_12-33-38_angle_120.jpg,120
frame_2024-12-15_10-51-36_angle_60_aug_71.jpg,60
frame_2024-12-15_14-42-47_angle_90.jpg,90
frame_2024-12-15_12-33-39_angle_90.jpg,90
frame_2024-12-15_14-36-58_angle_120.jpg,120
frame_2024-12-15_12-59-30_angle_90.jpg,90
frame_2024-12-15_13-05-07_angle_60.jpg,60
frame_2024-12-15_12-56-25_angle_30_aug_234.jpg,30
frame_2024-12-15_12-22-37_angle_150.jpg,150
frame_2024-12-15_13-02-33_angle_120.jpg,120
frame_2024-12-15_12-56-19_angle_30_aug_146.jpg,30
frame_2024-12-15_14-37-37_angle_90.jpg,90
frame_2024-12-15_12-56-09_angle_30.jpg,30
frame_2024-12-15_12-55-40_angle_30_aug_165.jpg,30
frame_2024-12-15_14-39-15_angle_90.jpg,90
frame_2024-12-15_10-51-43_angle_30_aug_277.jpg,30
frame_2024-12-15_12-55-07_angle_90.jpg,90
frame_2024-12-15_13-10-11_angle_120.jpg,120
frame_2024-12-15_13-06-04_angle_150.jpg,150
frame_2024-12-15_12-32-52_angle_150_aug_73.jpg,150
frame_2024-12-15_14-38-30_angle_120.jpg,120
frame_2024-12-15_12-30-41_angle_150_aug_106.jpg,150
frame_2024-12-15_10-50-53_angle_60_aug_85.jpg,60
frame_2024-12-15_12-29-35_angle_150_aug_124.jpg,150
frame_2024-12-15_12-33-18_angle_150_aug_68.jpg,150
frame_2024-12-15_12-56-06_angle_30_aug_253.jpg,30
frame_2024-12-15_12-34-06_angle_90.jpg,90
frame_2024-12-15_12-22-38_angle_120.jpg,120
frame_2024-12-15_10-51-01_angle_150_aug_178.jpg,150
frame_2024-12-15_10-51-02_angle_60.jpg,60
frame_2024-12-15_12-50-29_angle_120.jpg,120
frame_2024-12-15_14-28-46_angle_120.jpg,120
frame_2024-12-15_12-39-41_angle_120.jpg,120
frame_2024-12-15_12-33-09_angle_90.jpg,90
frame_2024-12-15_12-56-30_angle_30_aug_40.jpg,30
frame_2024-12-15_13-06-05_angle_150.jpg,150
frame_2024-12-15_13-03-37_angle_120.jpg,120
frame_2024-12-15_13-02-18_angle_90.jpg,90
frame_2024-12-15_12-28-37_angle_120.jpg,120
frame_2024-12-15_12-30-53_angle_120.jpg,120
frame_2024-12-15_10-51-30_angle_90.jpg,90
frame_2024-12-15_13-02-28_angle_120.jpg,120
frame_2024-12-15_14-39-20_angle_150.jpg,150
frame_2024-12-15_10-50-12_angle_60_aug_93.jpg,60
frame_2024-12-15_13-07-13_angle_90.jpg,90
frame_2024-12-15_10-49-02_angle_60_aug_109.jpg,60
frame_2024-12-15_14-41-53_angle_90.jpg,90
frame_2024-12-15_12-52-57_angle_150.jpg,150
frame_2024-12-15_12-33-13_angle_150.jpg,150
frame_2024-12-15_13-00-03_angle_90.jpg,90
frame_2024-12-15_12-29-04_angle_150_aug_129.jpg,150
frame_2024-12-15_13-21-47_angle_120.jpg,120
frame_2024-12-15_12-24-23_angle_90.jpg,90
frame_2024-12-15_12-41-10_angle_90.jpg,90
frame_2024-12-15_14-39-14_angle_120.jpg,120
frame_2024-12-15_12-50-17_angle_90.jpg,90
frame_2024-12-15_12-56-27_angle_30.jpg,30
frame_2024-12-15_12-52-49_angle_90.jpg,90
frame_2024-12-15_12-39-56_angle_60.jpg,60
frame_2024-12-15_14-36-02_angle_120.jpg,120
frame_2024-12-15_13-17-54_angle_90.jpg,90
frame_2024-12-15_12-32-58_angle_90.jpg,90
frame_2024-12-15_12-50-16_angle_120.jpg,120
frame_2024-12-15_12-42-02_angle_60.jpg,60
frame_2024-12-15_12-31-50_angle_150_aug_85.jpg,150
frame_2024-12-15_13-18-40_angle_120.jpg,120
frame_2024-12-15_12-22-34_angle_150.jpg,150
frame_2024-12-15_12-27-10_angle_120.jpg,120
frame_2024-12-15_14-35-06_angle_90.jpg,90
frame_2024-12-15_14-37-15_angle_90.jpg,90
frame_2024-12-15_12-42-18_angle_90.jpg,90
frame_2024-12-15_14-28-44_angle_60.jpg,60
frame_2024-12-15_12-28-07_angle_150.jpg,150
frame_2024-12-15_12-26-42_angle_60_aug_30.jpg,60
frame_2024-12-15_12-44-45_angle_30_aug_358.jpg,30
frame_2024-12-15_10-50-35_angle_120.jpg,120
frame_2024-12-15_12-29-29_angle_90.jpg,90
frame_2024-12-15_10-50-11_angle_60.jpg,60
frame_2024-12-15_12-44-03_angle_150_aug_32.jpg,150
frame_2024-12-15_10-49-38_angle_150_aug_193.jpg,150
frame_2024-12-15_13-19-38_angle_90.jpg,90
frame_2024-12-15_10-49-15_angle_30_aug_212.jpg,30
frame_2024-12-15_13-22-12_angle_60.jpg,60
frame_2024-12-15_10-50-27_angle_150.jpg,150
frame_2024-12-15_12-32-13_angle_120.jpg,120
frame_2024-12-15_10-48-50_angle_90.jpg,90
frame_2024-12-15_12-23-14_angle_60_aug_61.jpg,60
frame_2024-12-15_12-25-10_angle_120.jpg,120
frame_2024-12-15_13-19-53_angle_60.jpg,60
frame_2024-12-15_14-34-49_angle_90.jpg,90
frame_2024-12-15_12-45-19_angle_150_aug_18.jpg,150
frame_2024-12-15_14-37-58_angle_60.jpg,60
frame_2024-12-15_12-42-41_angle_90.jpg,90
frame_2024-12-15_13-20-29_angle_120.jpg,120
frame_2024-12-15_12-23-18_angle_150_aug_165.jpg,150
frame_2024-12-15_10-48-49_angle_30_aug_213.jpg,30
frame_2024-12-15_12-33-23_angle_90.jpg,90
frame_2024-12-15_14-28-35_angle_90.jpg,90
frame_2024-12-15_13-02-14_angle_120.jpg,120
frame_2024-12-15_12-51-27_angle_30_aug_356.jpg,30
frame_2024-12-15_13-02-52_angle_90.jpg,90
frame_2024-12-15_12-33-35_angle_150_aug_60.jpg,150
frame_2024-12-15_13-23-12_angle_120.jpg,120
frame_2024-12-15_13-10-11_angle_90.jpg,90
frame_2024-12-15_13-06-24_angle_120.jpg,120
frame_2024-12-15_12-56-25_angle_30.jpg,30
frame_2024-12-15_12-32-54_angle_120.jpg,120
frame_2024-12-15_10-50-34_angle_30.jpg,30
frame_2024-12-15_10-50-21_angle_30_aug_292.jpg,30
frame_2024-12-15_14-37-08_angle_120.jpg,120
frame_2024-12-15_12-56-23_angle_30_aug_329.jpg,30
frame_2024-12-15_10-48-54_angle_60_aug_111.jpg,60
frame_2024-12-15_12-43-10_angle_60.jpg,60
frame_2024-12-15_12-52-05_angle_90.jpg,90
frame_2024-12-15_12-51-46_angle_120.jpg,120
frame_2024-12-15_12-54-20_angle_120.jpg,120
frame_2024-12-15_13-18-06_angle_120.jpg,120
frame_2024-12-15_12-31-12_angle_120.jpg,120
frame_2024-12-15_12-28-24_angle_90.jpg,90
frame_2024-12-15_14-38-16_angle_60.jpg,60
frame_2024-12-15_12-46-28_angle_60.jpg,60
frame_2024-12-15_14-35-04_angle_60.jpg,60
frame_2024-12-15_14-37-56_angle_120.jpg,120
frame_2024-12-15_12-28-56_angle_120.jpg,120
frame_2024-12-15_13-02-15_angle_90.jpg,90
frame_2024-12-15_12-29-49_angle_120.jpg,120
frame_2024-12-15_14-37-35_angle_120.jpg,120
frame_2024-12-15_13-03-22_angle_90.jpg,90
frame_2024-12-15_13-02-52_angle_120.jpg,120
frame_2024-12-15_12-30-17_angle_90.jpg,90
frame_2024-12-15_12-34-34_angle_90.jpg,90
frame_2024-12-15_12-31-08_angle_150_aug_93.jpg,150
frame_2024-12-15_10-51-50_angle_30_aug_370.jpg,30
frame_2024-12-15_12-40-15_angle_120.jpg,120
frame_2024-12-15_12-53-38_angle_90.jpg,90
frame_2024-12-15_10-50-57_angle_30_aug_194.jpg,30
frame_2024-12-15_10-50-47_angle_150_aug_181.jpg,150
frame_2024-12-15_13-20-20_angle_120.jpg,120
frame_2024-12-15_13-20-45_angle_90.jpg,90
frame_2024-12-15_10-49-20_angle_150_aug_195.jpg,150
frame_2024-12-15_12-53-33_angle_150.jpg,150
frame_2024-12-15_14-41-39_angle_90.jpg,90
frame_2024-12-15_12-41-37_angle_120.jpg,120
frame_2024-12-15_12-56-06_angle_30_aug_159.jpg,30
frame_2024-12-15_12-51-54_angle_90.jpg,90
frame_2024-12-15_12-33-28_angle_150_aug_64.jpg,150
frame_2024-12-15_12-32-23_angle_60.jpg,60
frame_2024-12-15_12-23-43_angle_60.jpg,60
frame_2024-12-15_12-28-20_angle_150.jpg,150
frame_2024-12-15_14-37-53_angle_60.jpg,60
frame_2024-12-15_12-43-27_angle_90.jpg,90
frame_2024-12-15_12-50-27_angle_120.jpg,120
frame_2024-12-15_12-22-18_angle_120.jpg,120
frame_2024-12-15_12-33-45_angle_120.jpg,120
frame_2024-12-15_12-40-22_angle_90.jpg,90
frame_2024-12-15_13-09-38_angle_120.jpg,120
frame_2024-12-15_13-08-50_angle_120.jpg,120
frame_2024-12-15_12-26-32_angle_60_aug_32.jpg,60
frame_2024-12-15_10-50-58_angle_30_aug_288.jpg,30
frame_2024-12-15_13-17-48_angle_90.jpg,90
frame_2024-12-15_12-43-39_angle_90.jpg,90
frame_2024-12-15_12-46-27_angle_120.jpg,120
frame_2024-12-15_12-56-12_angle_30.jpg,30
frame_2024-12-15_12-28-40_angle_60_aug_4.jpg,60
frame_2024-12-15_12-56-06_angle_30_aug_64.jpg,30
frame_2024-12-15_12-33-06_angle_120.jpg,120
frame_2024-12-15_12-42-01_angle_60.jpg,60
frame_2024-12-15_12-44-31_angle_120.jpg,120
frame_2024-12-15_12-31-53_angle_90.jpg,90
frame_2024-12-15_12-22-33_angle_120.jpg,120
frame_2024-12-15_14-40-04_angle_90.jpg,90
frame_2024-12-15_13-03-45_angle_90.jpg,90
frame_2024-12-15_10-50-33_angle_150.jpg,150
frame_2024-12-15_10-49-04_angle_60_aug_106.jpg,60
frame_2024-12-15_13-10-14_angle_120.jpg,120
frame_2024-12-15_13-00-25_angle_90.jpg,90
frame_2024-12-15_12-22-58_angle_90.jpg,90
frame_2024-12-15_12-28-05_angle_150_aug_144.jpg,150
frame_2024-12-15_12-27-58_angle_60_aug_21.jpg,60
frame_2024-12-15_12-32-40_angle_60.jpg,60
frame_2024-12-15_12-28-52_angle_120.jpg,120
frame_2024-12-15_12-29-15_angle_90.jpg,90
frame_2024-12-15_12-30-20_angle_120.jpg,120
frame_2024-12-15_14-38-19_angle_90.jpg,90
frame_2024-12-15_10-50-23_angle_150_aug_187.jpg,150
frame_2024-12-15_12-34-00_angle_60.jpg,60
frame_2024-12-15_12-23-33_angle_90.jpg,90
frame_2024-12-15_14-42-57_angle_120.jpg,120
frame_2024-12-15_12-51-53_angle_60.jpg,60
frame_2024-12-15_12-27-48_angle_120.jpg,120
frame_2024-12-15_12-45-40_angle_90.jpg,90
frame_2024-12-15_14-28-02_angle_90.jpg,90
frame_2024-12-15_12-32-31_angle_120.jpg,120
frame_2024-12-15_12-24-34_angle_90.jpg,90
frame_2024-12-15_10-50-42_angle_30_aug_9.jpg,30
frame_2024-12-15_13-17-36_angle_90.jpg,90
frame_2024-12-15_12-25-36_angle_120.jpg,120
frame_2024-12-15_12-31-13_angle_120.jpg,120
frame_2024-12-15_13-20-29_angle_90.jpg,90
frame_2024-12-15_10-51-43_angle_30_aug_89.jpg,30
frame_2024-12-15_12-40-09_angle_120.jpg,120
frame_2024-12-15_10-51-25_angle_60_aug_75.jpg,60
frame_2024-12-15_12-39-35_angle_120.jpg,120
frame_2024-12-15_12-31-14_angle_150.jpg,150
frame_2024-12-15_13-01-20_angle_90.jpg,90
frame_2024-12-15_12-45-59_angle_120.jpg,120
frame_2024-12-15_13-21-01_angle_90.jpg,90
frame_2024-12-15_12-43-29_angle_30_aug_266.jpg,30
frame_2024-12-15_12-56-14_angle_30_aug_339.jpg,30
frame_2024-12-15_14-37-36_angle_90.jpg,90
frame_2024-12-15_12-51-39_angle_90.jpg,90
frame_2024-12-15_12-30-54_angle_120.jpg,120
frame_2024-12-15_13-03-35_angle_120.jpg,120
frame_2024-12-15_10-50-21_angle_30_aug_11.jpg,30
frame_2024-12-15_12-40-57_angle_120.jpg,120
frame_2024-12-15_14-38-26_angle_90.jpg,90
frame_2024-12-15_12-51-53_angle_90.jpg,90
frame_2024-12-15_12-23-15_angle_60.jpg,60
frame_2024-12-15_10-51-06_angle_60.jpg,60
frame_2024-12-15_10-48-51_angle_30_aug_213.jpg,30
frame_2024-12-15_13-06-40_angle_120.jpg,120
frame_2024-12-15_12-31-23_angle_90.jpg,90
frame_2024-12-15_12-56-18_angle_30_aug_334.jpg,30
frame_2024-12-15_13-08-57_angle_120.jpg,120
frame_2024-12-15_12-51-15_angle_120.jpg,120
frame_2024-12-15_12-41-25_angle_150_aug_48.jpg,150
frame_2024-12-15_12-29-30_angle_60.jpg,60
frame_2024-12-15_12-25-21_angle_90.jpg,90
frame_2024-12-15_12-31-16_angle_120.jpg,120
frame_2024-12-15_12-41-25_angle_150_aug_49.jpg,150
frame_2024-12-15_12-46-16_angle_120.jpg,120
frame_2024-12-15_10-49-42_angle_150_aug_192.jpg,150
frame_2024-12-15_12-52-01_angle_150_aug_2.jpg,150
frame_2024-12-15_12-58-46_angle_90.jpg,90
frame_2024-12-15_12-26-00_angle_60.jpg,60
frame_2024-12-15_12-30-22_angle_30_aug_270.jpg,30
frame_2024-12-15_13-09-56_angle_90.jpg,90
frame_2024-12-15_10-49-18_angle_30_aug_22.jpg,30
frame_2024-12-15_12-58-50_angle_90.jpg,90
frame_2024-12-15_14-36-47_angle_90.jpg,90
frame_2024-12-15_12-56-15_angle_30_aug_244.jpg,30
frame_2024-12-15_13-03-04_angle_90.jpg,90
frame_2024-12-15_12-55-40_angle_30_aug_260.jpg,30
frame_2024-12-15_13-01-41_angle_120.jpg,120
frame_2024-12-15_12-31-31_angle_60.jpg,60
frame_2024-12-15_12-30-23_angle_150.jpg,150
frame_2024-12-15_12-53-59_angle_150.jpg,150
frame_2024-12-15_13-20-23_angle_120.jpg,120
frame_2024-12-15_12-28-13_angle_90.jpg,90
frame_2024-12-15_13-01-21_angle_60.jpg,60
frame_2024-12-15_13-08-05_angle_30_aug_320.jpg,30
frame_2024-12-15_12-56-21_angle_30_aug_238.jpg,30
frame_2024-12-15_13-23-29_angle_60.jpg,60
frame_2024-12-15_14-35-58_angle_120.jpg,120
frame_2024-12-15_12-50-15_angle_120.jpg,120
frame_2024-12-15_12-28-21_angle_150_aug_139.jpg,150
frame_2024-12-15_10-51-16_angle_30_aug_283.jpg,30
frame_2024-12-15_12-43-37_angle_90.jpg,90
frame_2024-12-15_10-48-40_angle_30_aug_405.jpg,30
frame_2024-12-15_10-51-10_angle_30_aug_191.jpg,30
frame_2024-12-15_14-35-40_angle_90.jpg,90
frame_2024-12-15_12-53-04_angle_120.jpg,120
frame_2024-12-15_10-49-44_angle_30_aug_18.jpg,30
frame_2024-12-15_12-27-41_angle_120.jpg,120
frame_2024-12-15_12-46-14_angle_120.jpg,120
frame_2024-12-15_12-52-00_angle_120.jpg,120
frame_2024-12-15_13-04-42_angle_30_aug_134.jpg,30
frame_2024-12-15_12-28-19_angle_60.jpg,60
frame_2024-12-15_10-49-45_angle_30_aug_394.jpg,30
frame_2024-12-15_12-45-57_angle_120.jpg,120
frame_2024-12-15_12-29-35_angle_150_aug_125.jpg,150
frame_2024-12-15_12-29-46_angle_150_aug_117.jpg,150
frame_2024-12-15_12-26-31_angle_90.jpg,90
frame_2024-12-15_12-23-08_angle_60_aug_63.jpg,60
frame_2024-12-15_12-30-45_angle_30_aug_363.jpg,30
frame_2024-12-15_12-40-59_angle_120.jpg,120
frame_2024-12-15_12-56-29_angle_30_aug_324.jpg,30
frame_2024-12-15_12-31-36_angle_90.jpg,90
frame_2024-12-15_12-46-10_angle_120.jpg,120
frame_2024-12-15_10-50-04_angle_150.jpg,150
frame_2024-12-15_12-56-07_angle_30_aug_251.jpg,30
frame_2024-12-15_12-29-01_angle_150_aug_131.jpg,150
frame_2024-12-15_12-44-35_angle_150_aug_26.jpg,150
frame_2024-12-15_12-52-28_angle_90.jpg,90
frame_2024-12-15_14-36-35_angle_90.jpg,90
frame_2024-12-15_10-50-52_angle_30_aug_290.jpg,30
frame_2024-12-15_12-50-19_angle_90.jpg,90
frame_2024-12-15_13-00-05_angle_60.jpg,60
frame_2024-12-15_13-06-54_angle_120.jpg,120
frame_2024-12-15_12-56-21_angle_30_aug_144.jpg,30
frame_2024-12-15_13-22-59_angle_120.jpg,120
frame_2024-12-15_14-35-47_angle_120.jpg,120
frame_2024-12-15_12-53-36_angle_120.jpg,120
frame_2024-12-15_12-22-44_angle_90.jpg,90
frame_2024-12-15_12-30-06_angle_120.jpg,120
frame_2024-12-15_13-23-38_angle_150.jpg,150
frame_2024-12-15_12-40-23_angle_90.jpg,90
frame_2024-12-15_12-51-00_angle_30_aug_264.jpg,30
frame_2024-12-15_13-04-56_angle_90.jpg,90
frame_2024-12-15_13-08-05_angle_30.jpg,30
frame_2024-12-15_14-36-23_angle_90.jpg,90
frame_2024-12-15_13-02-51_angle_120.jpg,120
frame_2024-12-15_12-27-01_angle_120.jpg,120
frame_2024-12-15_13-02-12_angle_120.jpg,120
frame_2024-12-15_13-23-56_angle_30_aug_220.jpg,30
frame_2024-12-15_13-06-43_angle_90.jpg,90
frame_2024-12-15_13-09-56_angle_120.jpg,120
frame_2024-12-15_10-50-06_angle_150_aug_188.jpg,150
frame_2024-12-15_14-35-26_angle_150.jpg,150
frame_2024-12-15_14-35-30_angle_120.jpg,120
frame_2024-12-15_12-41-58_angle_90.jpg,90
frame_2024-12-15_14-34-46_angle_120.jpg,120
frame_2024-12-15_12-28-10_angle_90.jpg,90
frame_2024-12-15_10-51-33_angle_90.jpg,90
frame_2024-12-15_12-32-19_angle_120.jpg,120
frame_2024-12-15_10-51-22_angle_30_aug_91.jpg,30
frame_2024-12-15_12-51-09_angle_90.jpg,90
frame_2024-12-15_12-40-56_angle_120.jpg,120
frame_2024-12-15_12-43-04_angle_120.jpg,120
frame_2024-12-15_12-55-50_angle_30_aug_164.jpg,30
frame_2024-12-15_13-02-17_angle_90.jpg,90
frame_2024-12-15_12-56-11_angle_30_aug_154.jpg,30
frame_2024-12-15_12-53-51_angle_30_aug_167.jpg,30
frame_2024-12-15_14-34-45_angle_90.jpg,90
frame_2024-12-15_12-41-02_angle_120.jpg,120
frame_2024-12-15_12-28-26_angle_60.jpg,60
frame_2024-12-15_13-05-44_angle_120.jpg,120
frame_2024-12-15_10-49-01_angle_150_aug_200.jpg,150
frame_2024-12-15_12-30-30_angle_150.jpg,150
frame_2024-12-15_12-28-35_angle_60.jpg,60
frame_2024-12-15_12-39-44_angle_120.jpg,120
frame_2024-12-15_12-26-42_angle_120.jpg,120
frame_2024-12-15_12-43-01_angle_120.jpg,120
frame_2024-12-15_12-45-13_angle_150_aug_24.jpg,150
frame_2024-12-15_12-50-59_angle_60.jpg,60
frame_2024-12-15_14-28-42_angle_120.jpg,120
frame_2024-12-15_12-26-11_angle_150.jpg,150
frame_2024-12-15_13-06-04_angle_120.jpg,120
frame_2024-12-15_10-48-44_angle_30_aug_309.jpg,30
frame_2024-12-15_13-04-33_angle_120.jpg,120
frame_2024-12-15_13-20-09_angle_120.jpg,120
frame_2024-12-15_14-41-57_angle_90.jpg,90
frame_2024-12-15_12-29-51_angle_120.jpg,120
frame_2024-12-15_12-45-15_angle_150_aug_22.jpg,150
frame_2024-12-15_12-33-03_angle_150.jpg,150
frame_2024-12-15_13-08-33_angle_60.jpg,60
frame_2024-12-15_12-40-40_angle_150.jpg,150
frame_2024-12-15_12-41-59_angle_90.jpg,90
frame_2024-12-15_12-59-28_angle_60.jpg,60
frame_2024-12-15_14-35-01_angle_90.jpg,90
frame_2024-12-15_12-42-30_angle_150.jpg,150
frame_2024-12-15_13-02-13_angle_120.jpg,120
frame_2024-12-15_10-51-52_angle_120.jpg,120
frame_2024-12-15_14-36-00_angle_120.jpg,120
frame_2024-12-15_12-25-43_angle_120.jpg,120
frame_2024-12-15_13-00-19_angle_120.jpg,120
frame_2024-12-15_12-27-58_angle_120.jpg,120
frame_2024-12-15_14-41-29_angle_150.jpg,150
frame_2024-12-15_10-48-47_angle_30_aug_402.jpg,30
frame_2024-12-15_12-31-04_angle_150_aug_97.jpg,150
frame_2024-12-15_12-55-19_angle_120.jpg,120
frame_2024-12-15_12-30-05_angle_120.jpg,120
frame_2024-12-15_12-22-19_angle_90.jpg,90
frame_2024-12-15_12-51-00_angle_30_aug_357.jpg,30
frame_2024-12-15_12-24-53_angle_120.jpg,120
frame_2024-12-15_12-43-06_angle_90.jpg,90
frame_2024-12-15_12-26-24_angle_90.jpg,90
frame_2024-12-15_13-23-44_angle_120.jpg,120
frame_2024-12-15_12-42-28_angle_150.jpg,150
frame_2024-12-15_12-25-58_angle_60_aug_41.jpg,60
frame_2024-12-15_12-26-46_angle_60_aug_29.jpg,60
frame_2024-12-15_12-50-39_angle_150.jpg,150
frame_2024-12-15_13-09-46_angle_120.jpg,120
frame_2024-12-15_12-56-26_angle_30_aug_327.jpg,30
frame_2024-12-15_12-24-48_angle_120.jpg,120
frame_2024-12-15_12-56-20_angle_30_aug_238.jpg,30
frame_2024-12-15_12-43-17_angle_150_aug_39.jpg,150
frame_2024-12-15_12-28-52_angle_150_aug_134.jpg,150
frame_2024-12-15_14-37-57_angle_90.jpg,90
frame_2024-12-15_12-30-31_angle_150_aug_110.jpg,150
frame_2024-12-15_13-08-35_angle_120.jpg,120
frame_2024-12-15_14-43-22_angle_120.jpg,120
frame_2024-12-15_12-59-59_angle_120.jpg,120
frame_2024-12-15_10-50-39_angle_150_aug_182.jpg,150
frame_2024-12-15_14-42-02_angle_90.jpg,90
frame_2024-12-15_12-25-46_angle_90.jpg,90
frame_2024-12-15_12-42-46_angle_150_aug_44.jpg,150
frame_2024-12-15_13-04-07_angle_120.jpg,120
frame_2024-12-15_10-51-29_angle_150_aug_172.jpg,150
frame_2024-12-15_12-28-39_angle_60_aug_5.jpg,60
frame_2024-12-15_13-00-01_angle_120.jpg,120
frame_2024-12-15_13-00-17_angle_90.jpg,90
frame_2024-12-15_14-39-43_angle_90.jpg,90
frame_2024-12-15_13-09-51_angle_120.jpg,120
frame_2024-12-15_13-03-39_angle_90.jpg,90
frame_2024-12-15_10-51-22_angle_30_aug_373.jpg,30
frame_2024-12-15_10-51-41_angle_30.jpg,30
frame_2024-12-15_12-26-49_angle_120.jpg,120
frame_2024-12-15_10-50-52_angle_30_aug_384.jpg,30
frame_2024-12-15_12-28-55_angle_150_aug_133.jpg,150
frame_2024-12-15_12-53-34_angle_150.jpg,150
frame_2024-12-15_14-35-34_angle_60.jpg,60
frame_2024-12-15_14-37-32_angle_90.jpg,90
frame_2024-12-15_12-28-25_angle_60_aug_15.jpg,60
frame_2024-12-15_13-07-16_angle_90.jpg,90
frame_2024-12-15_13-01-29_angle_120.jpg,120
frame_2024-12-15_14-43-08_angle_90.jpg,90
frame_2024-12-15_12-42-09_angle_120.jpg,120
frame_2024-12-15_13-04-42_angle_30_aug_228.jpg,30
frame_2024-12-15_10-48-43_angle_150_aug_200.jpg,150
frame_2024-12-15_13-20-10_angle_90.jpg,90
frame_2024-12-15_12-53-15_angle_90.jpg,90
frame_2024-12-15_12-23-20_angle_90.jpg,90
frame_2024-12-15_12-25-34_angle_150_aug_159.jpg,150
frame_2024-12-15_10-51-54_angle_30_aug_88.jpg,30
frame_2024-12-15_12-54-50_angle_90.jpg,90
frame_2024-12-15_12-42-43_angle_90.jpg,90
frame_2024-12-15_14-40-05_angle_120.jpg,120
frame_2024-12-15_12-29-24_angle_150.jpg,150
frame_2024-12-15_12-29-23_angle_150_aug_127.jpg,150
frame_2024-12-15_12-40-05_angle_120.jpg,120
frame_2024-12-15_12-59-23_angle_150.jpg,150
frame_2024-12-15_13-17-45_angle_90.jpg,90
frame_2024-12-15_14-42-58_angle_120.jpg,120
frame_2024-12-15_13-09-30_angle_90.jpg,90
frame_2024-12-15_13-23-40_angle_90.jpg,90
frame_2024-12-15_13-20-53_angle_90.jpg,90
frame_2024-12-15_14-37-26_angle_90.jpg,90
frame_2024-12-15_12-50-11_angle_120.jpg,120
frame_2024-12-15_13-19-57_angle_60.jpg,60
frame_2024-12-15_12-53-57_angle_150.jpg,150
frame_2024-12-15_12-42-29_angle_150_aug_47.jpg,150
frame_2024-12-15_12-27-59_angle_150_aug_145.jpg,150
frame_2024-12-15_13-05-43_angle_90.jpg,90
frame_2024-12-15_12-28-04_angle_60_aug_19.jpg,60
frame_2024-12-15_12-26-26_angle_90.jpg,90
frame_2024-12-15_12-28-06_angle_120.jpg,120
frame_2024-12-15_13-05-08_angle_90.jpg,90
frame_2024-12-15_12-30-22_angle_150.jpg,150
frame_2024-12-15_12-28-28_angle_60_aug_12.jpg,60
frame_2024-12-15_12-56-19_angle_30_aug_51.jpg,30
frame_2024-12-15_10-48-40_angle_30_aug_217.jpg,30
frame_2024-12-15_13-00-03_angle_60.jpg,60
frame_2024-12-15_12-34-24_angle_90.jpg,90
frame_2024-12-15_12-55-22_angle_90.jpg,90
frame_2024-12-15_12-34-38_angle_120.jpg,120
